2024-07-12 17:41:57 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 0, 'D6': 0, 'D7': -1}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 12, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 154}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 155}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 156}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -13, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 157}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 158}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 159}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -14, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 160}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 161}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 4, 'D2': -1, 'D3': 30, 'D4': -15, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 162}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
2024-07-12 17:42:07 {'D1': 3, 'D2': -2, 'D3': 34, 'D4': -1, 'D5': 13, 'D6': -15, 'D7': 163}
